time,velocity_kmh,accel_ms2,braking_power_kw,split_ratio,soc_battery,soc_supercap,p_battery_kw,p_supercap_kw,bat_v_terminal,bat_cycles,energy_recovered_wh
814.2,10.524876256751146,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.23724637234262,0.0774331837906189,842.6697372809753
814.3000000000001,10.787998163169924,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.240592375091055,0.0774331837906189,842.6697372809753
814.4000000000001,11.051120069588704,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.243904917811996,0.0774331837906189,842.6697372809753
814.5,11.314241976007482,0.7308941844966022,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.247184335105736,0.0774331837906189,842.6697372809753
814.6,11.577363882426257,0.7308941844966044,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.25043095822653,0.0774331837906189,842.6697372809753
814.7,11.840485788845037,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.25364511511612,0.0774331837906189,842.6697372809753
814.8000000000001,12.103607695263815,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.25682713043682,0.0774331837906189,842.6697372809753
814.9000000000001,12.366729601682593,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.259977325604304,0.0774331837906189,842.6697372809753
815.0,12.629851508101373,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.26309601882012,0.0774331837906189,842.6697372809753
815.1,12.892973414520151,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.26618352510378,0.0774331837906189,842.6697372809753
815.2,13.15609532093893,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.26924015632459,0.0774331837906189,842.6697372809753
815.3000000000001,13.41921722735771,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.2722662212332,0.0774331837906189,842.6697372809753
815.4000000000001,13.68233913377649,0.7308941844966044,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.27526202549273,0.0774331837906189,842.6697372809753
815.5,13.945461040195266,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.27822787170965,0.0774331837906189,842.6697372809753
815.6,14.208582946614046,0.730894184496611,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.281164059464416,0.0774331837906189,842.6697372809753
815.7,14.471704853032826,0.7308941844966022,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.28407088534163,0.0774331837906189,842.6697372809753
815.8000000000001,14.734826759451598,0.7308941844966022,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.28694864296007,0.0774331837906189,842.6697372809753
815.9000000000001,14.997948665870378,0.730894184496611,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.28979762300232,0.0774331837906189,842.6697372809753
816.0,15.261070572289158,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.29261811324416,0.0774331837906189,842.6697372809753
816.1,15.524192478707935,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.29541039858357,0.0774331837906189,842.6697372809753
816.2,15.787314385126715,0.730894184496611,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.29817476106959,0.0774331837906189,842.6697372809753
816.3000000000001,16.050436291545495,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.300911479930754,0.0774331837906189,842.6697372809753
816.4000000000001,16.313558197964273,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.303620831603304,0.0774331837906189,842.6697372809753
816.5,16.57668010438305,0.730894184496611,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.306303089759126,0.0774331837906189,842.6697372809753
816.6,16.839802010801833,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.30895852533339,0.0774331837906189,842.6697372809753
816.7,17.102923917220608,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.31158740655191,0.0774331837906189,842.6697372809753
816.8000000000001,17.36604582363939,0.730894184496611,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.31418999895825,0.0774331837906189,842.6697372809753
816.9000000000001,17.629167730058168,0.7308941844966022,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.316766565440524,0.0774331837906189,842.6697372809753
817.0,17.892289636476942,0.7308941844966022,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.31931736625798,0.0774331837906189,842.6697372809753
817.1,18.155411542895724,0.730894184496611,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.32184265906725,0.0774331837906189,842.6697372809753
817.2,18.418533449314502,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.324342698948435,0.0774331837906189,842.6697372809753
817.3000000000001,18.68165535573328,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.326817738430805,0.0774331837906189,842.6697372809753
817.4000000000001,18.94477726215206,0.730894184496611,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.32926802751835,0.0774331837906189,842.6697372809753
817.5,19.20789916857084,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.33169381371503,0.0774331837906189,842.6697372809753
817.6,19.471021074989615,0.7308941844966022,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.334095342049736,0.0774331837906189,842.6697372809753
817.7,18.7363461150966,0.33164107168924595,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.33647285510109,0.0774331837906189,842.6697372809753
817.8000000000001,18.85573690090473,0.49168742459146486,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.338826593021935,0.0774331837906189,842.6697372809753
817.9000000000001,19.090361060802458,0.5021488934905349,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.34115679356357,0.0774331837906189,842.6697372809753
818.0,19.217284104217917,-0.3948657780968823,1.6872980626440262,0.1,0.7548892704122178,0.9500898037765637,1.6872980626440262,0.0,40.929151479661094,0.0774446352061092,842.7166069529012
818.1,18.8060577005727,0.5444614045285823,0.0,0.5,0.7548892704122178,0.9500898037765637,0.0,0.0,41.34400681207334,0.0774446352061092,842.7166069529012
818.2,19.609296315478495,-0.5436459675442995,2.6703054249721188,0.1,0.7549257311240161,0.9500898037765637,2.6703054249721188,0.0,40.6867139333205,0.07746286556200833,842.7907802804382
818.3000000000001,18.414632603940806,-0.5204675078674414,2.3742162196788423,0.8,0.7549580906987534,0.9500898037765637,2.3742162196788423,0.0,40.76039093613372,0.07747904534937701,842.8567297262792
818.4000000000001,19.234559709813936,0.6856103983797279,0.0,0.5,0.7549580906987534,0.9500898037765637,0.0,0.0,41.34558469341612,0.07747904534937701,842.8567297262792
818.5,18.90827209077421,0.496367078740092,0.0,0.5,0.7549580906987534,0.9500898037765637,0.0,0.0,41.34785932531181,0.07747904534937701,842.8567297262792
818.6,19.591944006506804,0.5376498823916664,0.0,0.5,0.7549580906987534,0.9500898037765637,0.0,0.0,41.35011121088854,0.07747904534937701,842.8567297262792
818.7,19.29538000609621,-1.8023605860120195,10.54279136857251,0.1,0.7551097496413787,0.9500898037765637,10.54279136857251,0.0,38.60883030551797,0.07755487482068965,843.149498445286
818.8000000000001,18.29424438457815,-0.2925629107182681,1.0007315163333754,0.1,0.7551232776263951,0.9500898037765637,1.0007315163333754,0.0,41.09830000530997,0.07756163881319786,843.1772973046195
818.9000000000001,19.084734710379056,2.728732498922448,0.0,0.5,0.7551232776263951,0.9500898037765637,0.0,0.0,41.344313244149724,0.07756163881319786,843.1772973046195
819.0,20.258931783802314,-0.2964871048333073,1.123710291523491,0.1,0.7551384778385175,0.9500898037765637,1.123710291523491,0.0,41.0716503894273,0.07756923891925904,843.2085121945263
819.1,18.871263994899078,0.4715361116018757,0.0,0.5,0.7551384778385175,0.9500898037765637,0.0,0.0,41.34775289081465,0.07756923891925904,843.2085121945263
819.2,20.598437784155664,0.8117055096208103,0.0,0.5,0.7551384778385175,0.9500898037765637,0.0,0.0,41.35002946802181,0.07756923891925904,843.2085121945263
819.3000000000001,19.45569196182606,-2.4177591542136767,14.530769317878606,0.1,0.7553539076688753,0.9500898037765637,14.530769317878606,0.0,37.45515764828348,0.07767695383443797,843.6119601074362
819.4000000000001,18.857651193121818,-0.14595705747711296,0.1280639721012805,0.1,0.7553556301515512,0.9500898037765637,0.1280639721012805,0.0,41.30698232068049,0.07767781507577588,843.615517635508
819.5,19.350602880442537,-1.7935276845989945,10.516992675569199,0.1,0.7555069408305366,0.9500898037765637,10.516992675569199,0.0,38.60320185293694,0.0777534704152686,843.907571469677
819.6,17.56631126021054,-1.0267854595505943,5.16648118599108,0.1,0.7555786287022388,0.9500898037765637,5.16648118599108,0.0,40.03445772808634,0.0777893143511197,844.051070723141
819.7,18.61131734956611,2.69466473868035,0.0,0.5,0.7555786287022388,0.9500898037765637,0.0,0.0,41.3283328432173,0.0777893143511197,844.051070723141
819.8000000000001,19.506469872060393,0.24259249206797673,0.0,0.5,0.7555786287022388,0.9500898037765637,0.0,0.0,41.33086129011976,0.0777893143511197,844.051070723141
819.9000000000001,18.785983943855054,0.597678145207996,0.0,0.5,0.7555786287022388,0.9500898037765637,0.0,0.0,41.3333644525532,0.0777893143511197,844.051070723141
820.0,19.93679813661015,-0.710502046995729,3.7970629497934927,0.1,0.7556308521451892,0.9500898037765637,3.7970629497934927,0.0,40.391120500389285,0.07781542607259491,844.1565388919987
820.1,18.27442247001813,0.18282619809121492,0.0,0.5,0.7556308521451892,0.9500898037765637,0.0,0.0,41.33432723144888,0.07781542607259491,844.1565388919987
